"Label","prompt","src","response","remove","text"
"White",NA,"json-against-humanity/src/CAHe4","A for-real lizard that spits blood from its eyes.",FALSE,"A for-real lizard that spits blood from its eyes."
"White",NA,"json-against-humanity/src/CAHe4","Blackula.",FALSE,"Blackula."
"White",NA,"json-against-humanity/src/CAHe4","Prince Ali,<br>fabulous he,<br>Ali Ababwa.",FALSE,"Prince Ali,<br>fabulous he,<br>Ali Ababwa."
"White",NA,"json-against-humanity/src/CAHe4","A manhole.",FALSE,"A manhole."
"White",NA,"json-against-humanity/src/CAHe4","A bunch of idiots playing a card game instead of interacting like normal humans.",FALSE,"A bunch of idiots playing a card game instead of interacting like normal humans."
"White",NA,"json-against-humanity/src/CAHe4","Sharks with legs.",FALSE,"Sharks with legs."
"White",NA,"json-against-humanity/src/CAHe4","Injecting speed into one arm and horse tranquilizer into the other.",FALSE,"Injecting speed into one arm and horse tranquilizer into the other."
"White",NA,"json-against-humanity/src/CAHe5","Seeing things from Hitler's perspective",FALSE,"Seeing things from Hitler's perspective"
"White",NA,"json-against-humanity/src/CAHe5","Too much cocaine.",FALSE,"Too much cocaine."
"White",NA,"json-against-humanity/src/CAHe5","Oil!",FALSE,"Oil!"
"White",NA,"json-against-humanity/src/CAHe5","Ennui.",FALSE,"Ennui."
"White",NA,"json-against-humanity/src/CAHe5","A powered exoskeleton.",FALSE,"A powered exoskeleton."
"White",NA,"json-against-humanity/src/CAHe5","A disappointing salad.",FALSE,"A disappointing salad."
"White",NA,"json-against-humanity/src/CAHe5","Mom's new boyfriend.",FALSE,"Mom's new boyfriend."
"White",NA,"json-against-humanity/src/CAHe5","Denzel.",FALSE,"Denzel."
"White",NA,"json-against-humanity/src/CAHe5","Being nine years old.",FALSE,"Being nine years old."
"White",NA,"json-against-humanity/src/CAHe5","The unbelievable world of mushrooms.",FALSE,"The unbelievable world of mushrooms."
"White",NA,"json-against-humanity/src/CAHe5","The Abercrombie &amp; Fitch lifestyle.",FALSE,"The Abercrombie &amp; Fitch lifestyle."
"White",NA,"json-against-humanity/src/CAHe5","Vegetarian options.",FALSE,"Vegetarian options."
"White",NA,"json-against-humanity/src/CAHe5","Having been dead for a while.",FALSE,"Having been dead for a while."
"White",NA,"json-against-humanity/src/CAHe5","Backwards knees.",FALSE,"Backwards knees."
"White",NA,"json-against-humanity/src/CAHe5","Being paralyzed from the neck down.",FALSE,"Being paralyzed from the neck down."
"White",NA,"json-against-humanity/src/CAHe5","Seeing my village burned and my family slaughtered before my eyes.",FALSE,"Seeing my village burned and my family slaughtered before my eyes."
"White",NA,"json-against-humanity/src/CAHe5","A zero-risk way to make $2,000 from home.",FALSE,"A zero-risk way to make $2,000 from home."
"White",NA,"json-against-humanity/src/CAHe5","A crazy little thing called love.",FALSE,"A crazy little thing called love."
"White",NA,"json-against-humanity/src/CAHe5","Out-of-this-world bazongas.",FALSE,"Out-of-this-world bazongas."
"White",NA,"json-against-humanity/src/CAHe5","The basic suffering that pervades all of existence.",FALSE,"The basic suffering that pervades all of existence."
"White",NA,"json-against-humanity/src/CAHe5","All these decorative pillows.",FALSE,"All these decorative pillows."
"White",NA,"json-against-humanity/src/CAHe5","A mouthful of potato salad.",FALSE,"A mouthful of potato salad."
"White",NA,"json-against-humanity/src/CAHe5","Russian super-tuberculosis.",FALSE,"Russian super-tuberculosis."
"White",NA,"json-against-humanity/src/CAHe5","Going to a high school reunion on ketamine.",FALSE,"Going to a high school reunion on ketamine."
"White",NA,"json-against-humanity/src/CAHe5","The passage of time.",FALSE,"The passage of time."
"White",NA,"json-against-humanity/src/CAHe5","Child support payments.",FALSE,"Child support payments."
"White",NA,"json-against-humanity/src/CAHe5","Changing a person's mind with logic and facts.",FALSE,"Changing a person's mind with logic and facts."
"White",NA,"json-against-humanity/src/CAHe5","The tiger that killed my father.",FALSE,"The tiger that killed my father."
"White",NA,"json-against-humanity/src/CAHe5","Genghis Khan's DNA.",FALSE,"Genghis Khan's DNA."
"White",NA,"json-against-humanity/src/CAHe5","40 acres and a mule.",FALSE,"40 acres and a mule."
"White",NA,"json-against-humanity/src/CAHe5","Slowly easing down onto a cucumber.",FALSE,"Slowly easing down onto a cucumber."
"White",NA,"json-against-humanity/src/CAHe5","Wearing glasses and sounding smart.",FALSE,"Wearing glasses and sounding smart."
"White",NA,"json-against-humanity/src/CAHe5","A team of lawyers.",FALSE,"A team of lawyers."
"White",NA,"json-against-humanity/src/CAHe5","Getting drive-by shot.",FALSE,"Getting drive-by shot."
"White",NA,"json-against-humanity/src/CAHe5","Not believing in giraffes.",FALSE,"Not believing in giraffes."
"White",NA,"json-against-humanity/src/CAHe5","A giant powdery manbaby.",FALSE,"A giant powdery manbaby."
"White",NA,"json-against-humanity/src/CAHe5","Cutting off a flamingo's legs with garden shears.",FALSE,"Cutting off a flamingo's legs with garden shears."
"White",NA,"json-against-humanity/src/CAHe5","P.F. Chang himself.",FALSE,"P.F. Chang himself."
"White",NA,"json-against-humanity/src/CAHe5","An uninterrupted history of imperialism and exploitation.",FALSE,"An uninterrupted history of imperialism and exploitation."
"White",NA,"json-against-humanity/src/CAHe5","A one-way ticket to Gary, Indiana.",FALSE,"A one-way ticket to Gary, Indiana."
"White",NA,"json-against-humanity/src/CAHe5","Daddy's credit card.",FALSE,"Daddy's credit card."
"White",NA,"json-against-humanity/src/CAHe5","An unforgettable quincea&ntilde;era.",FALSE,"An unforgettable quincea&ntilde;era."
"White",NA,"json-against-humanity/src/CAHe5","Social justice warriors with flamethrowers of compassion.",FALSE,"Social justice warriors with flamethrowers of compassion."
"White",NA,"json-against-humanity/src/CAHe5","Getting eaten alive by Guy Fieri.",FALSE,"Getting eaten alive by Guy Fieri."
"White",NA,"json-against-humanity/src/CAHe5","Western standards of beauty.",FALSE,"Western standards of beauty."
"White",NA,"json-against-humanity/src/CAHe5","My dead son's baseball glove.",FALSE,"My dead son's baseball glove."
"White",NA,"json-against-humanity/src/CAHe5","Getting caught by the police and going to jail.",FALSE,"Getting caught by the police and going to jail."
"White",NA,"json-against-humanity/src/CAHe5","Free ice cream, yo.",FALSE,"Free ice cream, yo."
"White",NA,"json-against-humanity/src/CAHe6","Growing up chained to a radiator in perpetual darkness.",FALSE,"Growing up chained to a radiator in perpetual darkness."
"White",NA,"json-against-humanity/src/CAHe6","Bullets.",FALSE,"Bullets."
"White",NA,"json-against-humanity/src/CAHe6","A man who is so cool that he rides on a motorcycle.",FALSE,"A man who is so cool that he rides on a motorcycle."
"White",NA,"json-against-humanity/src/CAHe6","Getting all offended.",FALSE,"Getting all offended."
"White",NA,"json-against-humanity/src/CAHe6","One unforgettable night of passion.",FALSE,"One unforgettable night of passion."
"White",NA,"json-against-humanity/src/CAHe6","Being popular and good at sports.",FALSE,"Being popular and good at sports."
"White",NA,"json-against-humanity/src/CAHe6","Unsheathing my massive horse cock.",FALSE,"Unsheathing my massive horse cock."
"White",NA,"json-against-humanity/src/CAHe6","A bowl of gourds.",FALSE,"A bowl of gourds."
"White",NA,"json-against-humanity/src/CAHe6","The male gaze.",FALSE,"The male gaze."
"White",NA,"json-against-humanity/src/CAHe6","The power of the Dark Side.",FALSE,"The power of the Dark Side."
"White",NA,"json-against-humanity/src/CAHe6","Ripping a dog in half.",FALSE,"Ripping a dog in half."
"White",NA,"json-against-humanity/src/CAHe6","A constant need for validation.",FALSE,"A constant need for validation."
"White",NA,"json-against-humanity/src/CAHe6","Throwing stones at a man until he dies.",FALSE,"Throwing stones at a man until he dies."
"White",NA,"json-against-humanity/src/CAHe6","Like a million alligators.",FALSE,"Like a million alligators."
"White",NA,"json-against-humanity/src/CAHe6","Cute boys.",FALSE,"Cute boys."
"White",NA,"json-against-humanity/src/CAHe6","Being a terrible mother.",FALSE,"Being a terrible mother."
"White",NA,"json-against-humanity/src/CAHe6","A whole lotta woman.",FALSE,"A whole lotta woman."
"White",NA,"json-against-humanity/src/CAHe6","The all-new Nissan Pathfinder with 0.9% APR financing!",FALSE,"The all-new Nissan Pathfinder with 0.9% APR financing!"
"White",NA,"json-against-humanity/src/CAHe6","A peyote-fueled vision quest.",FALSE,"A peyote-fueled vision quest."
"White",NA,"json-against-humanity/src/CAHe6","Kale.",FALSE,"Kale."
"White",NA,"json-against-humanity/src/CAHe6","Crippling social anxiety.",FALSE,"Crippling social anxiety."
"White",NA,"json-against-humanity/src/CAHe6","Immortality cream.",FALSE,"Immortality cream."
"White",NA,"json-against-humanity/src/CAHe6","Texas.",FALSE,"Texas."
"White",NA,"json-against-humanity/src/CAHe6","A turd.",FALSE,"A turd."
"White",NA,"json-against-humanity/src/CAHe6","Shapes and colors.",FALSE,"Shapes and colors."
"White",NA,"json-against-humanity/src/CAHe6","Whatever you wish, mother.",FALSE,"Whatever you wish, mother."
"White",NA,"json-against-humanity/src/CAHe6","The haunting stare of an Iraqi child.",FALSE,"The haunting stare of an Iraqi child."
"White",NA,"json-against-humanity/src/CAHe6","Robots who just want to party.",FALSE,"Robots who just want to party."
"White",NA,"json-against-humanity/src/CAHe6","A self-microwaving burrito.",FALSE,"A self-microwaving burrito."
"White",NA,"json-against-humanity/src/CAHe6","Forgetting grandma's first name.",FALSE,"Forgetting grandma's first name."
"White",NA,"json-against-humanity/src/CAHe6","Our new Buffalo Chicken Dippers&reg;!",FALSE,"Our new Buffalo Chicken Dippers&reg;!"
"White",NA,"json-against-humanity/src/CAHe6","Treasures beyond your wildest dreams.",FALSE,"Treasures beyond your wildest dreams."
"White",NA,"json-against-humanity/src/CAHe6","Getting shot out of a cannon.",FALSE,"Getting shot out of a cannon."
"White",NA,"json-against-humanity/src/CAHe6","Walking into a glass door.",FALSE,"Walking into a glass door."
"White",NA,"json-against-humanity/src/CAHe6","The color ""puce"".",FALSE,"The color ""puce""."
"White",NA,"json-against-humanity/src/CAHe6","Every ounce of charisma left in Mick Jagger's tired body.",FALSE,"Every ounce of charisma left in Mick Jagger's tired body."
"White",NA,"json-against-humanity/src/CAHe6","The eighth graders.",FALSE,"The eighth graders."
"White",NA,"json-against-humanity/src/CAHe6","The dentist.",FALSE,"The dentist."
"White",NA,"json-against-humanity/src/CAHe6","Gwyneth Paltrow's opinions.",FALSE,"Gwyneth Paltrow's opinions."
"White",NA,"json-against-humanity/src/CAHe6","Turning the rivers red with the blood of infidels.",FALSE,"Turning the rivers red with the blood of infidels."
"White",NA,"json-against-humanity/src/CAHe6","Rabies.",FALSE,"Rabies."
"White",NA,"json-against-humanity/src/CAHe6","Important news about Taylor Swift.",FALSE,"Important news about Taylor Swift."
"White",NA,"json-against-humanity/src/CAHe6","Owls, the perfect predator.",FALSE,"Owls, the perfect predator."
"White",NA,"json-against-humanity/src/CAHe6","Being John Malkovich.",FALSE,"Being John Malkovich."
"White",NA,"json-against-humanity/src/CAHe6","Bathing in moonsblood and dancing around the ancient oak.",FALSE,"Bathing in moonsblood and dancing around the ancient oak."
"White",NA,"json-against-humanity/src/CAHe6","An overwhelming variety of cheeses.",FALSE,"An overwhelming variety of cheeses."
"White",NA,"json-against-humanity/src/CAHe6","Reading the entire End-User License Agreement.",FALSE,"Reading the entire End-User License Agreement."
"White",NA,"json-against-humanity/src/CAHe6","Morpheus.",FALSE,"Morpheus."
"White",NA,"json-against-humanity/src/CAHe6","Generally having no idea of what's going on.",FALSE,"Generally having no idea of what's going on."
"White",NA,"json-against-humanity/src/CAHe6","No longer finding any Cards Against Humanity card funny.",FALSE,"No longer finding any Cards Against Humanity card funny."
NA,"a",NA,NA,FALSE,"a"
NA,"b",NA,NA,FALSE,"b"
